x,y
-1.8909606777628727,-1.7906717122137892
-1.932419161675191,-2.361297880196707
-2.03942717016092,-2.6947782780042906
-1.817239874738594,-2.4275097674829893
-1.8795176114118626,-2.575860701397695
-2.1059293861682558,-2.9689314777081655
-1.1534198648983147,-2.031548846359204
-1.6567239563786547,-2.509830503026733
-1.9065852902013765,-2.5949476695327633
-1.7539521689907531,-2.7113305032926225
-2.0232244842807123,-2.416327764330698
-1.696368430888511,-2.48926378867929
-1.733712674309426,-2.5906133811376604
-2.4274964312280485,-2.9656387356553076
-2.238634674915161,-3.300534715026471
-2.0555194713136578,-2.9060555587549715
-2.114840490627384,-3.2919864877351848
-1.6859731774578592,-2.637582241928206
-1.9141226979316992,-2.518077590193053
-1.8385571867763677,-2.470705781701594
-2.0506629447269304,-2.4625933398194393
-1.519450439361648,-2.1356436685563276
-1.4681951853208735,-3.038627253033459
-1.5221206368616145,-2.5911594014929955
-1.6456096314562292,-2.6051509402586133
-1.6444026088541033,-2.3506279450450953
-1.7237080836767975,-2.4977406660237738
-1.3820447807359013,-2.4926434563442994
-1.2952791128383914,-2.1088139912263926
-1.7191880564559634,-2.3303341091496987
-1.9176736232854346,-2.3387724612722938
-1.680094008821556,-2.484651080599531
-1.9475921782921781,-2.5302110417290224
-1.5396904696063882,-2.371347936934453
-1.5112880626202496,-2.3375823999388365
-1.587622923545743,-2.3529479742998602
-1.561538633674552,-2.646994158981048
-1.4635678226723985,-2.405477675762032
-1.4957751121566132,-2.3348589482571973
-1.5182197475191195,-2.4983239984242127
-1.3099992958855322,-2.5920476532413033
-1.7838094220490095,-2.4857739046700495
-1.3478131975234597,-2.1168246151494388
-1.6011023928291555,-2.535456518365944
-1.6882601232391954,-2.4544795982109324
-1.2526618879608291,-1.948571815276601
-1.8833379739164433,-1.7859277155690125
-1.8520876584412758,-2.4092901473694783
-1.3721294003547828,-2.177574594007329
-1.6407024099864378,-2.182582486760363
-1.445058768900646,-1.8544983304982214
-1.9218241075734435,-1.772905672982589
-1.5320142460304709,-2.053663074215912
-1.8174706612925422,-2.5413141077022874
-1.6961436551229714,-2.6199616859846304
-1.8696759533708187,-2.4159404091164793
-1.6567285453917466,-2.4663230009383903
-1.4791295191103555,-1.926707507270026
-1.865275885801554,-2.4198698447316627
-1.5104548942656524,-2.0875182068980243
-1.547507243596763,-1.8364088770771314
-1.8910558297184794,-2.6117279777842772
-1.9730491712066165,-2.6563623848527596
-1.9882413622564226,-2.8417546851120488
-2.0390465746776445,-3.003317230979101
-2.0668154346193064,-2.856562868286662
-1.628003406851918,-2.6879953038192266
-1.7030178116084367,-2.681368263163498
-1.5483943207343276,-2.4022961464109738
-1.2208185032091774,-2.329589034611294
-1.397701776485909,-2.032187910934116
-1.6491907533420882,-2.0246439509608343
-2.019306963584445,-1.8961360923071982
-2.1432338987553883,-2.2183799601411236
-2.1375742292369613,-2.317771182728496
-1.9512231983470352,-2.4851361034166195
-1.7671533404121305,-2.204391866240602
-1.787248198700584,-3.095065599706696
-1.9049139769963421,-2.8350445029785503
-1.8720826420161023,-2.535524888070347
-1.495001307812824,-2.351206311979103
-1.9704118717207577,-2.2088501886926077
-1.5174013736615986,-2.241403839476179
-1.0798884466164513,-1.9638426973927712
-1.7162353087511746,-2.2222544232599595
-1.4170356946240275,-2.337415558502428
-1.0790080084137488,-2.1481449387838523
-1.1929976342701893,-1.7730552198302643
-1.5157133186037817,-1.67739368825834
-1.9812350246585615,-1.8861684146568658
-1.8084150171059852,-2.344583531768501
-1.5360724948323738,-1.9825677588671011
-1.4219801402770456,-1.486794022366236
-1.2986105370982939,-1.3315477290468223
-1.6544101991334461,-1.7972300596513158
-1.5210184340719977,-1.9677634928518795
-1.5329985653354903,-1.9504545506271407
-1.4021384467138125,-1.982126410705745
-1.6483051825334953,-2.3519557456804567
-1.882255154548966,-2.2004436741879236
-1.7740324338201996,-2.145308445495466
-2.0339539351137677,-2.9809640042871655
-2.075854381795498,-2.656923327523055
-1.5633223927600843,-2.339777686730565
-1.8258714946440238,-2.4806995500075626
-1.8047887178073425,-2.5899452139927504
-2.348432946451845,-3.153357266003216
-1.9869003975012969,-2.588401963799492
-1.7545743942175827,-2.1721809862863517
-1.8002564848768947,-2.409442177868954
-2.6949580264643425,-2.975359122657762
-1.9412092952509035,-2.4055863006146696
-1.8981740207985687,-2.5079764258170716
-1.9356515969996984,-2.9030085970383954
-1.9525376304841189,-2.9045302708795275
-1.4421555450261943,-2.4612211163147553
-1.7744984204274468,-2.437289995396157
-1.6554065292809703,-2.5464875821884974
-1.3763542050549895,-2.7087789573769037
-1.6039278390427423,-2.3108724496110598
-1.9761792654863106,-2.4484482734851034
-1.467248443646073,-2.137880231230561
-2.009439363202661,-2.657596426715955
-1.4956998946549986,-2.301204328350153
-1.6007446924844932,-2.160823300235349
-1.4600356394923284,-2.279552906911803
-1.6566142758151703,-2.2636780341098155
-1.7986351407728995,-2.424246505230251
-1.3949861160136616,-2.4305684999977024
-1.0763287691216794,-1.4988782940385303
-1.8588913671397493,-2.0859187702953452
-1.65788365444448,-2.3936957151354155
-1.848423587698974,-2.550098293140626
-1.554574913301702,-2.4910850456182776
-1.1651565124156515,-1.988658580915462
-1.4917064259870916,-1.6762088673658309
-1.4401122716297485,-1.753861329901846
-1.6588300043442807,-1.584615264518732
-1.4605766043027155,-1.8655640892574448
-1.9785304293917623,-2.2245154597624754
-2.0773471947821025,-2.99538725416829
-1.900726754279782,-2.7578345794323367
-1.439670393291122,-2.3160736086986415
-1.3743632755237611,-2.426561773521742
-1.5553783545763937,-2.2709929051382205
-1.4065897956755797,-2.091094141184262
-1.3616161787402639,-2.124728207654599
-1.4551577449428164,-1.977257924973665
-1.8945070291237893,-2.2708992257315743
-1.8378934433873675,-2.897997010390953
-1.4955557073195973,-2.58635217039527
-1.811319797459304,-2.6554291293426013
-1.6899778431966415,-2.1337216838221646
-1.7174744380302074,-2.1509910742926
-1.3435949309876425,-1.8826243560192015
-1.2702969330403593,-1.9496474958755912
-1.3153564415976493,-1.910067257073573
-1.2575397672667648,-2.086201358621557
-1.697905345217392,-1.9144515277866074
-1.728183131229299,-2.25669411742993
-1.67188014765416,-2.4710375264110924
-1.335766716929024,-2.482846127974839
-1.571956186361711,-2.2550541980150265
-1.654894241811325,-2.486524954617411
-1.8790549959126603,-2.452252367992362
-2.0092421109067393,-2.4710349852021385
-2.1847339352740187,-2.9035770214720533
-1.8648170685171712,-3.0701984445592005
-1.5829241115252206,-2.6477808036746304
-1.892188065007474,-3.0281441047801456
-2.1482725688461497,-3.0051043642997954
-2.1485165543050937,-3.3477336703465763
-1.9172131055950903,-2.446540877876593
-1.6975001519296717,-2.2207908369139164
-1.625820474204709,-2.0527242088731077
-1.9861003522981218,-2.5242603435933852
-1.729102429516739,-2.476981076472153
-1.7396392768347184,-2.6227070519561133
-1.7604514864099383,-2.737219022437846
-2.3096388482789205,-3.283983815440564
-1.8049423045929585,-2.516182032017446
-1.2685818790062617,-2.121910395390929
-1.2840868457414711,-1.7328215120368133
-1.686699534263607,-2.4715853876180827
-1.6669579838667397,-2.8432135318258935
-1.7467655967854026,-2.492313411965386
-2.0537236107391617,-2.675689387517197
-1.5114849154683985,-2.3055060160812366
-1.4740135409999398,-1.95787738328639
-1.156364648367181,-1.750538175069425
-1.1551706439885912,-1.6999308424110824
-1.5986104614538075,-1.890287501818815
-1.7908973965794408,-2.342054232456657
-1.8682941162423379,-3.0526890464812566
-1.7209427770817862,-3.0469633068467457
-1.715194390999784,-2.361625532002015
-1.8163278371767362,-2.5877445416365923
-1.3855537887452458,-2.1271834815738937
-1.3100897411599377,-2.0694773680956513
-1.3370150932462432,-2.1421913966093964
-1.703806468703972,-2.114699156846212
-1.83111588029977,-2.1473510588219566
-1.1345252182625836,-2.289381316431608
-1.6418611813353448,-2.0139569396898764
-1.6930140149074437,-1.9018158178320053
-1.9297216742462042,-2.2188770364363526
-1.8095277491541928,-2.3410152619077755
-1.6410320948978363,-2.6242316880463625
-1.9249472092989581,-2.3097678888085964
-1.6966754558243444,-2.3159701802431822
-1.6896888629831261,-2.25163166953325
-1.9648597300446122,-2.7509744787717034
-1.4598168302162366,-2.3595402150754263
-1.3713515136729861,-2.2911321688391215
-1.204359260379368,-1.9022979653552388
-1.3614322493392257,-1.7669692227861322
-1.743825209578723,-2.570592473948187
-1.9662307506027648,-2.2540270480494384
-1.4613213076609843,-2.2366687813819004
-1.65994760482343,-2.0211462447583877
-1.7060815101177687,-2.5296451469943264
-1.366046830898067,-2.1017607106473273
-2.1755036611101146,-2.652030444483213
-1.834283913622961,-2.489702255012982
-1.6956757681212757,-2.59075961450229
-1.7072100682560072,-2.4167267755444497
-1.7498850487059072,-2.5262581017929118
-1.3869330348161586,-2.47063409658508
-1.6421390817039416,-2.8926316587475718
-1.5216131418187238,-2.304378913685171
-1.4715235485783436,-1.9528378189821187
-1.4784327332404474,-1.9256929750210192
-1.4728863265491758,-2.060694024083252
-1.29207256497057,-2.021940823774564
-1.8824170072770263,-2.1162164135765877
-1.2902911079229402,-2.2013497621570095
-1.5415242255673904,-2.351102341655185
-1.7117555027588354,-2.3622567798138627
-1.9951543142988264,-2.6471498277329317
-2.1645535723151275,-2.9808193239724243
-2.162338842422673,-3.268812026547119
-2.2949132071336193,-2.936006611083935
-1.7907005116685601,-3.200859674574083
-1.865487103179393,-3.073880459488385
-1.9189308733139063,-3.241912719203048
-1.578975918983449,-2.825205449266938
-1.5145531402210013,-2.341100981496563
-1.2619599281706786,-2.5076405099035424
-1.0701334434120324,-1.6857098468673863
-1.2847868792809363,-1.1463076816218194
-1.4626701022305668,-1.391653183354752
-1.7696715362092166,-1.6510073150358704
-1.6659121220530828,-2.104442179169105
-1.137130049242264,-1.9244120401893454
-1.4526366877947763,-2.028371690882548
-1.7699724034270308,-2.120348427707589
-1.5233865604376295,-2.0379516742254538
-2.1994991895362856,-2.3066260189323553
-1.9673592632702879,-2.8345453467277055
-1.6361234655453716,-2.421846744152147
-1.9152178117884828,-1.93346692061987
-2.068493762059306,-2.847929769847563
-2.1159403613983017,-2.5499231771800766
-1.8903403259851996,-2.6912139887417257
-1.7716755606774117,-2.7349333638241276
-1.8812360776027321,-2.8446358096853355
-1.5755055501742374,-2.2700578185467193
-1.8939753605653893,-2.4010046687345343
-1.5605383339138843,-2.563317155483515
-1.7498569815698528,-2.766074505418352
