x,y
1.5510262156749224,1.9732103553959703
1.5404539218341635,1.8273230066899198
1.6178103152011027,1.7651621670943225
1.3739005337566303,2.2085519110031164
1.5362641584263168,2.166185360031969
1.7423897683499316,2.197551267223719
1.6398220654704332,2.3529382632741402
1.7265327867492737,2.095217900628454
1.8989487638671252,2.229264349198954
1.4955597679683037,1.9364052446775264
1.5005875710984908,2.4254389857634737
1.3063510522092012,2.1671842025617627
0.9880843313610362,1.7748593999473075
1.6201253369134163,1.9623516052976813
1.490711403794531,2.0825515513196464
1.771322499305475,2.4471159179280075
2.201647463204638,2.81700305129132
1.732556460343622,2.5897962503895346
1.674897947732496,2.494511034477044
1.6624522257856398,2.454463560012521
1.2472683751604778,2.3077268816286054
1.3552225328339331,1.8092295396862996
1.7015268030439321,2.4250150338204226
1.8038677585924336,2.5155047763862948
1.4884920270939854,3.0175886416123117
1.8154614660029713,2.4947936794224916
1.5312751073412523,2.3410342269930986
1.2238272599375044,2.069353797205431
1.374763015046812,2.303578659214538
1.7904438719257865,1.7272786805966263
1.7266031952771428,1.6678947021113908
1.968050777922988,2.253609362883743
1.9243216742159446,2.207548671192208
2.226836229185253,3.167578037813392
1.624541731017548,2.8141720110855593
1.4814910853094725,2.4382372810442274
1.276187189317648,2.579236051689622
1.2681799979563921,2.1033230706649118
1.6326427319601875,2.032621278100555
1.5932289853509995,1.990660967189236
1.6039264054313263,1.825443308621471
1.5320735432719554,1.933449903423043
1.5293979163577485,2.0514759818853943
1.5384836117039191,2.2909793712452853
1.53459446323511,2.1855434108132488
1.4476424512950812,1.974492711284372
1.2629337828131044,2.00099623383085
1.219544008712119,1.667714823466827
1.5776287664876487,2.0388408897609005
1.5310228188437918,1.586319965448904
1.7175374493614106,2.060327062000454
1.3339196758766203,2.1564878248124852
1.3582929202422915,1.7475019275375214
1.5672498458379809,1.9262082480055434
1.6775559385829795,1.7359562664297474
2.124079904501285,2.2041694127298412
1.4647171346764112,2.2820972477801957
1.4971858213452702,2.270293320275013
1.5139722208818485,2.1799921246348206
1.667032099287398,2.0702553108228643
1.8364977386798484,2.20320104771744
1.5171773094293215,2.182882745914871
1.718131243394489,2.236863407928918
1.471622550587905,2.30351388095315
1.148566822204468,1.6980376820108196
1.4693074515151334,1.5372692074897363
1.5947215466683458,1.8712239069080943
1.8625735658818805,2.0107158616180407
1.5885527954423417,2.2006403087939095
1.0210302206254849,2.59005188356344
1.2337494056347518,1.976191762544657
1.708781639979829,2.174285068899288
1.238655501316034,2.110933230394021
1.7093066590262156,2.139494708146376
1.6133225740374801,2.3205693052142724
1.4181339671363797,2.262575570654329
1.6170782144656766,2.0945093815091584
1.2988058173333097,1.9000173051976244
1.3006667623682817,2.1108279426766505
1.5562880470722937,2.340336734928905
1.656170702665032,2.3952131386012323
1.4667185517584176,2.3913214121745447
2.032861989280123,2.541242209703973
1.6649511637835122,2.396627743952857
1.545660394613124,2.1049063235422305
1.6528125688372914,2.136692576694697
2.020843425995581,2.4829870972830363
1.8893153648060894,2.8020197710057313
1.6805371827963,2.9365700484825106
1.514041319988492,2.3260320227616686
1.5140497732828337,2.1941715046870334
1.2552903592883706,1.9670153078131642
1.085244496105493,2.091213401316802
1.4138485605902738,1.874811261897599
1.3384548946652164,1.7782164386624015
1.47961209075848,1.6637089414592965
1.3618960628476833,1.7383879634576422
1.414562488190163,2.0941909993815155
1.8502925888374464,2.3463056127769426
1.8585169285486105,2.1403175629662186
1.9027611987775979,2.3944457532491117
1.8822715584987486,2.914902000472095
1.1826941843134084,2.3505739740187908
1.1982979079333977,2.162144695413896
1.1509908038162426,1.7629160186273194
1.5110797604665904,2.092591188249116
1.623130426520779,1.9842791579421502
1.5108691161794596,2.2708736831090417
1.6029727425501492,1.8365641621293607
1.8521047740874828,2.3188175428542865
1.9591957959479798,2.4466889619965584
1.9907174479858445,2.3515804645879514
1.9387869319107027,2.410346007224453
1.944102698994318,2.8174559220123467
1.5936435415955947,2.5114710702484038
1.647196073252238,2.706188990860925
1.8365179521433408,2.3338376759281863
1.8490092460344756,2.6474976125330105
2.270555172395726,2.4933501527549655
1.7741339939747927,2.8219116691816715
1.3708860229382438,2.070710904666425
1.677624958020372,2.4642950881671686
1.50387986136426,2.4198952401115816
1.6307907619031907,2.731188411892708
1.6519366948340921,2.7695117203222352
1.4349952131050705,2.3430327969691613
1.5498219718015733,2.5411687656169883
1.7648320486007436,2.3180285340056224
1.8764247603602815,2.665169418361912
1.7226584735642507,2.474030061917979
1.6406125780700613,1.9616957341108117
1.7034307832591788,2.231893897643651
1.4649901823639242,2.3270516389453393
1.2427543389896634,1.8955006514171946
1.3782969683479773,2.4094356615494115
1.1515227715247207,2.1514413346435757
1.696139928007129,2.3574500079367446
1.9739079572911988,2.3097761522906057
1.2194985323384322,2.2002415210247714
1.1888423717676004,1.8507104516132222
1.1808254493508459,2.0150185045895856
1.6886177384571937,2.00952575373808
1.9013200565352926,2.366006231273674
1.7256808149741805,2.4053338516293548
1.6395849860271834,2.504127731986448
1.733420887021644,2.3780917002999193
1.9449322912625469,2.397629550342786
1.8497063272718817,2.5991480470747885
2.109584295867885,2.6499226898076715
2.279604329924756,2.9647256137567712
1.863347504306759,2.6185878721584643
1.891912356486337,2.645866396730263
1.4808626261125886,2.0775652425792845
1.4534652484949022,1.8872067942682818
1.8539616973297632,2.5852611597575197
1.9587245848987824,2.7532050118156732
1.676430281998361,2.563724506036751
1.8917488643064808,3.13882951646374
1.9849243470480407,2.888758765091817
1.803476007761938,2.586176362691307
1.5257907591174211,2.3150812121733573
1.6592199766982474,2.7779699864448424
1.6766961081676472,2.9020117876806335
2.1125507135482433,2.9494933608890133
2.246970007323357,3.2263595367130775
1.794404179189439,2.9355577000013655
1.7234811261870084,2.616130880845351
1.63969714222607,2.4919057658491717
1.764424142010982,2.259829313542591
1.7034227413053442,1.9417218201987851
1.7465679713421898,2.3493583589842717
1.7396158981268277,2.4638735961606013
1.8433321351406475,2.355994081624504
1.6775706392251117,2.480026999223776
1.9214996893723306,2.683793632508832
2.4068147313377306,3.0038269851446096
2.2126409998738037,3.367444112046488
1.851613938364077,2.7747235923274123
1.444994843463833,2.4394274365456816
1.8555709260202402,2.5865304662008635
1.7854423892505344,2.448271434822629
1.8544343888986063,1.9882820267794084
1.7998670684031217,2.2610795386601295
1.3773617657208135,2.6385924863705994
1.2040913983996786,1.8927800978531597
1.1814207824716652,2.0509765470964174
1.2505470976988682,2.0680353451784694
1.6470963772098604,2.2519027393981723
1.3319438242197164,1.9052854521559326
1.9510562721964058,1.9956935167697958
1.5725087687864527,2.05804126584032
1.831251025523924,2.373806148438124
1.9180114500334045,2.2626875309994463
2.003398728492365,2.675980079589084
1.4027183526160376,2.7048719386025857
2.13418680609023,2.654222394277777
1.867587926590268,2.983778391528962
1.3767251132793068,1.958131695292558
1.226454014761742,1.6958169613904817
1.345971052908475,1.9419250111918223
1.605522514154155,1.7833089493365537
1.7840539981838754,2.6090126088172907
2.012885169041121,2.961302784658316
1.8101985497467907,2.9936982258130493
1.4825462149063224,2.7223851225917137
1.5712063810922425,2.743763452530289
1.7449851902513638,2.3209014130130114
1.7299923144689229,2.676000694087698
1.4096884545208694,2.184997295662291
1.3717071297114125,1.6787821535176939
1.788999920701989,2.419440346996746
1.9156107700450522,2.6112902913892286
1.7532364619394065,2.5927557441833624
1.518405605502993,2.582723196056694
1.8687353232107937,2.832612207776879
1.6147570748546192,2.566237141773373
1.604457625197009,2.8533826055164266
1.6867071005594438,2.1368685496672244
1.7743092529315458,2.781017314153441
1.8810176302282602,2.9270909257480557
1.7614223688035298,2.203693749490203
1.2520045090081782,1.666763087366855
1.4690937943433395,1.9392468238465934
1.7599910557722163,2.1165026402726674
1.9432287369116588,2.3485742463795893
1.6011691159279036,2.5080159332005523
1.4118564005951184,1.5600362143115842
1.2997533705010726,1.7133853528822671
0.7498569084380146,1.2923080008030996
1.2169201736844535,1.1413841297383476
1.1161422033243296,1.2363761201713854
1.3096818389210287,1.849944974678322
1.6175884968516112,1.6620705737588939
1.433372531281459,2.010681440556976
2.0473432047520594,2.5351058370409856
1.8966154180656951,3.060371827209481
1.752978306221524,2.679995488376124
1.3478791269156927,2.15525911247212
2.0838298364158154,2.1808750936049517
1.8363298612696388,2.023786592703144
1.766650881520795,2.4704607142791586
1.645748022655021,2.569840790572968
1.8385101654392182,2.6836337151206653
2.1644660660296755,3.0516524922806196
1.789546534878291,2.6083029334320846
1.5044920270752293,2.4762627450774555
1.5208663572675496,2.985029582377086
2.068958444311559,2.8871547023300534
1.7453005641838764,3.0878318844228456
1.227280280347304,2.290124373628258
1.7286013498877646,2.1270587390058235
1.5722330466817347,2.076307210656454
1.7940953427993347,2.3284020664935436
1.8181599896917673,2.585733957326844
1.7347485529209903,2.7848325152702826
1.5116597033919874,2.0915476761028735
1.160445930153684,1.452833544418401
1.32654943967458,1.9125131032954865
1.5741614652128262,1.9085329249128808
1.362200687831215,1.775585531105645
1.4439636787833767,1.7572924929763907
1.2194493913276665,1.6133088651369945
1.742063789875836,1.4824468500827142
1.6366733478392406,1.356557679820694
1.7004312417801715,1.6817083614293908
1.1587505796889022,1.677155133980283
1.9178515702636585,2.208296549512743
2.0575884990510502,2.5265841235498794
1.2836376925798962,2.284459319236869
1.4088852503289053,1.7629281029304484
1.7597632686123417,2.18501273085732
1.572552897265393,2.410310749864959
1.4110031669578993,2.353715676488033
1.3292861494723347,2.2408468333011706
1.2565274736516037,2.372289698961986
1.5661878644646177,2.640695133604503
1.4208636514058846,2.1959265295444887
1.7782616601910541,1.656817139828651
1.4446069504146084,2.09792767327497
1.694120111139437,2.4795402500395425
1.600207822684594,2.5009154462997674
1.457372061519632,1.9276280743080265
1.1592500811786977,1.6373617012214956
1.3264646768653539,1.5898617750173176
0.6433846279966574,0.7456492270971837
1.1241957289002993,1.2315157806781891
1.304980135298358,1.3100196849602692
0.944873720831434,1.8217962068061206
1.1026716684658417,2.103617430753923
1.8312401466347235,2.4021590844965015
1.58934370738822,2.3466740202155703
1.347476989445449,2.181753434394097
1.539728832740577,2.301678967102518
1.8535007452571761,2.8814996270844935
1.644321339473707,2.852621855613662
1.4598111406322576,2.224537489369096
1.429410347423059,1.867364573933274
1.8168302185528882,2.4362737245690895
2.044810024181003,2.643178796895217
1.8865194086942207,2.4975462348835458
1.4668674515152509,2.3873348711353377
1.6538402584352345,2.0746023002079026
1.8078692200357456,1.8673777684790411
1.6783980669831648,1.9509890718488563
1.5390401727375673,1.7819582180344251
1.8537395919605009,2.3300838764018437
2.037350903486994,2.623811907803112
1.4904269478458287,2.2604544379074323
1.2982913277949453,2.150729939655161
1.8189930133800416,2.4276826770885074
1.5744669768871042,2.220136441744371
1.677399291421503,1.9191583764796174
1.70461025238349,2.1986808342893447
1.5417833820403493,2.070079967811572
1.6551745135873817,1.9840899316029055
1.4519541069357964,2.1984055567585075
1.6316243226588725,2.6560057044442607
1.4006552293314254,1.8582200505902509
1.78995681277454,2.4156158989351253
1.5254368935927598,1.902399521758365
1.592127109637664,1.62121239032311
1.5446096821903779,1.3391049226918739
1.5508574319840605,1.2173150961857844
1.5531330724343022,2.0669785139245738
1.5460794225322732,2.2995544982011134
1.4491625828232937,1.9320702973002575
1.1958954396213095,2.05373907209844
1.4541132432032662,2.4403283732362335
1.2766906697308542,2.047574555204092
1.5197229649060042,2.429636277686595
2.052122848777507,2.477655793600073
1.525778161548606,1.8609112403352066
