t,y,z
1.055368297504522,2.7016949159060615,1.0
0.8608781142004305,1.7658588288473736,1.0
1.7683470960589647,4.594779124685793,1.0
0.052227091615682494,-0.4879363679763938,1.0
-0.6316738500900576,-2.5363202433909384,1.0
-0.47733647723616496,-2.059118993737906,1.0
0.7832091982765224,1.9544008774632577,1.0
0.4740168444978433,1.5409120220683712,0.0
-0.8720202633240053,-3.1836480721653557,1.0
2.8123156646079104,7.613362877787309,1.0
-1.0685055395951557,-2.5912760949801523,0.0
0.43306797416850196,1.2764938656390754,0.0
1.0667612213770146,2.2635363817294,1.0
-0.5781774390109632,-2.3272869108086804,1.0
0.2509929929192225,0.6248282752945894,0.0
1.6374700222111744,4.889463761084081,0.0
1.7236636163364487,4.607044019468446,1.0
-1.0924259251049984,-3.025702498425792,0.0
0.6049626879292812,1.2246919822921936,1.0
0.9817870525198809,2.6632607382398876,1.0
-0.14249385036893503,-1.1540632375765814,1.0
1.881843711110397,4.689887342826154,1.0
-0.3921721199721251,-1.839621001884268,1.0
-0.6963586449156988,-2.0242666289174993,0.0
-1.2134384331162285,-3.631670262890962,0.0
0.4628830920980235,1.533578345837004,0.0
0.35986761420977503,0.16301822448486128,1.0
2.462334181916569,7.1754368915953215,0.0
0.09953754792946151,0.4622283076449297,0.0
1.360074909018637,3.395262667415252,1.0
-0.9959289185204286,-3.1051746731359975,0.0
-0.7778610928238299,-2.55202455758364,0.0
0.31375615197824214,-0.12130015990999063,1.0
0.42601506458284605,1.2568139513127075,0.0
1.0864193872028016,3.0280196646980864,1.0
-0.7779156114666966,-2.296463408947147,0.0
-0.9550278068464458,-3.6235988479576706,1.0
-0.57921656628543,-1.838137342830253,0.0
0.4937774862810705,1.3627660591674409,0.0
0.3076819155521754,0.03882763052423277,1.0
1.4198898220349714,4.197027836619236,0.0
-0.24064351068566492,-1.2646502930334975,1.0
-0.16618935779794897,-0.46923970689623984,0.0
0.255982835268388,0.5837585262924305,0.0
-0.6639982086288945,-1.9467662852947938,0.0
-0.4610950364373394,-1.363320611286337,0.0
0.017370780962457755,0.22525484488934655,0.0
0.22755832451511884,0.2417715368662199,1.0
-0.5000052380685731,-1.4682702925712765,0.0
1.3747673989499,4.550002488715585,0.0
-0.2883410939595631,-0.7402350636637418,0.0
0.024593030540181637,0.2928519311192531,0.0
-0.9241781642570636,-2.7859606505498045,0.0
1.5331475715833964,4.322481397564703,1.0
2.175332286456186,6.145976060729295,1.0
0.0839676922049385,-0.21686522588415774,1.0
0.022649690425076946,-0.29342223824359503,1.0
1.1368942666082469,3.144211200676556,0.0
1.5322540204196111,3.982767504937735,1.0
1.0625842811010995,2.780589327599282,0.0
-1.002184314526468,-3.4753365810817303,1.0
0.5938740294254873,1.6985463389447797,0.0
-0.3689098044541403,-1.7959266313878175,1.0
2.8028612279836773,8.160813479211917,0.0
-0.08490948095902989,-0.7175713442339788,1.0
-0.0056382636878495596,-0.8134936918874404,1.0
-1.5169616207421672,-4.384342487349037,0.0
0.5550086410107753,0.8005185872870078,1.0
0.2564309591006029,0.4687425911310671,0.0
-1.1788438566657458,-3.4380729189718733,0.0
0.701368993600088,2.1095626629721966,0.0
0.08324219170406158,-0.4450586325931597,1.0
0.3550845732418004,0.4302452134274966,1.0
-0.5746440836918288,-1.9427757946449418,0.0
1.6308882236051438,4.725867092385916,0.0
0.9754884322215915,2.39083560714316,1.0
0.9356053052903412,3.19376891948834,0.0
-0.3775226104489733,-1.6149767424823702,1.0
1.4778512319494665,3.621601051764985,1.0
1.391422011585825,3.7710975831178026,1.0
-0.47758110130032183,-1.4276546718844558,0.0
0.25132792936609083,0.6174415556504818,0.0
1.0929889334478544,2.8407184542243695,1.0
1.7465379422965346,4.941735677410294,1.0
-1.2605998862041297,-4.559781513825912,0.0
2.2701606559606833,6.114333617896866,1.0
3.5157905031400647,10.034186075635079,1.0
-0.7758511913242634,-2.616932009662992,0.0
0.8291038437194145,2.5998166836540824,0.0
0.562996574554786,1.4649138492071476,1.0
-1.5226353460001192,-4.677160942115634,0.0
-0.04604624702312469,-0.8561040987546307,1.0
0.04259795525562776,-0.6260265301216708,1.0
0.7745684899551244,2.3291130765003576,0.0
0.7186481110594088,2.333153329561455,0.0
1.32799462003906,3.9148711800350053,0.0
0.7917837644187108,1.6974214144396635,1.0
-0.3399057130600821,-1.3114802735169155,1.0
-0.0538087513707915,-0.3975157960106408,0.0
0.2510487583288893,-0.07192886981587132,1.0
-0.694388365939823,-2.7094419723164336,1.0
1.3167031845317867,3.3627094535855693,1.0
-0.3088870132168468,-0.6591315253187608,0.0
0.9641133710873597,2.6014212885508186,1.0
0.6171708779911055,1.8012522195351748,0.0
1.7311356919074452,4.233015590240995,1.0
1.2579282119335171,3.0996064420062273,1.0
-0.8202071905947598,-2.610995524787652,1.0
-1.365035694142651,-4.2016454229352815,0.0
-1.5869421815582372,-5.257698323048557,1.0
0.5145539032927355,1.0237373115413957,1.0
0.28575431088275555,1.1274663712567685,0.0
-0.7152751694980121,-2.6821761314543267,1.0
0.11544344642502552,-0.10794199090595545,1.0
-0.7076187908211178,-2.4285061902768557,1.0
1.2662347761291501,2.9611400826961956,1.0
-0.35556365664194167,-1.5877311302667256,1.0
-0.00158679251105652,-0.01829931788958611,0.0
0.9451289916887694,2.957561124626581,0.0
-1.639994893716762,-4.567500515250238,0.0
0.2837653867222981,0.1928189468710397,1.0
-0.24459549207206183,-1.322120684267862,0.0
2.2987100268784753,6.889746177228603,0.0
1.600698976708228,3.749561406671631,1.0
-0.1023093333482077,-0.36695718710616604,0.0
1.1964082134626488,3.059819866011456,1.0
-0.6855214797769829,-2.0566349489919196,0.0
-0.936974985339712,-3.0666963264483877,0.0
0.9892921695592183,3.156361131951028,0.0
0.6205754574473851,1.249787101212032,1.0
0.34591009522992056,0.39712560090699495,0.0
0.13120432757457795,0.17052503431167595,0.0
2.1031903522093724,6.67714589099745,0.0
0.547184469350543,1.7015278258045787,0.0
1.245027600201645,3.6914020178979174,0.0
0.3790745152456258,1.056981783747845,0.0
-0.5860164736476896,-1.9010999433496267,0.0
0.08012504334418744,-0.2554833616378581,1.0
0.9965462586316622,3.2994816380925642,0.0
0.4026000860602628,0.8790345980967837,0.0
-0.32270774709330713,-1.1677188801415321,1.0
0.4665862751058959,0.9044284119206771,0.0
-0.14263587381159898,-0.9174931155400353,0.0
0.08747057341975353,0.41633593987213957,0.0
-1.0001914758187993,-3.038428262154514,0.0
1.3481055004484424,3.4581243132138617,1.0
-0.9654018135908813,-3.085998414852486,1.0
1.3257518412925378,3.296753883466228,1.0
0.5742804041217874,1.0685012792758952,1.0
2.7986008432410534,7.67064784781193,1.0
-0.6177346975756853,-1.8474055070669007,0.0
0.3894030589462856,0.5146947022322094,1.0
1.3575815360314303,4.388302599504102,0.0
-0.776800292595711,-2.1773253397645496,0.0
-1.5300254711809547,-4.432633460411928,0.0
0.32917652991908314,1.1522431571746625,0.0
0.9268129296824974,2.138471154403273,1.0
1.2889690184973748,3.1380538906427073,1.0
-0.5360456191791685,-1.546547572951489,0.0
0.8328164576859034,2.6699309715773145,0.0
1.663226277461333,4.340393817515172,1.0
-0.03623182086699023,-0.6615446774816861,1.0
1.2278867900506545,2.857933859274892,1.0
1.9289456242517748,5.800001768745739,0.0
-0.04559732898974497,-0.7964668288034974,1.0
2.3524683461250246,6.44696197239394,1.0
-1.427658224294572,-4.3970929542931,0.0
1.54727683483348,4.296258365542201,1.0
1.470134527764734,3.807105861339468,1.0
0.791673189732382,2.1300337073159943,0.0
2.607633719211749,7.798023149328948,0.0
-0.9097545670690835,-2.333646103469599,0.0
1.1763527411242385,3.028711469417582,1.0
-0.7303621425588844,-2.255693389002286,0.0
1.0767480492003523,2.8721672957205744,1.0
1.2687028447614437,3.3414676981716207,1.0
0.512226521759806,1.7510143860125538,0.0
0.4992490994563973,1.3826485002417606,0.0
-1.0303321595835724,-3.068589629767603,0.0
-2.0447467939411745,-6.039621406750201,0.0
-0.7612338914626945,-2.5784760963130795,0.0
-1.3874742646498703,-4.002495070870227,0.0
1.1997873619915727,3.3888418592390845,0.0
-0.7890492336151783,-2.2592615985298985,0.0
0.2097317387653507,0.5100635532491268,0.0
0.3207755512079635,0.8848948172171807,0.0
1.312694349142472,3.715053074796131,0.0
1.1560142840229526,3.7435562786378784,0.0
-0.3318656981679809,-1.2311008354641961,0.0
-1.1528332531990944,-3.2021287254466446,0.0
-0.13859108039277868,-0.13861271967059688,0.0
-0.5321178215447184,-1.3009247516057203,0.0
0.07785461315921327,0.40461136096112665,0.0
1.2155616755997702,3.2771378371369293,1.0
0.5843259863763807,2.045489160821182,0.0
0.67947990721434,1.1867134887713853,1.0
-0.601387942280543,-2.4668810165311843,1.0
2.001297903382448,5.244014113605489,1.0
-0.22126706481444686,-0.3427937135185303,0.0
0.9893589957291457,2.234709038358012,1.0
-0.9386291765856667,-2.592854482417661,0.0
0.57629618106591,1.1908413032873184,1.0
-0.4970361899061877,-1.9876667820572613,1.0
-0.7634490325913186,-2.146317688716955,0.0
-1.1822305599249743,-4.1377392486911955,1.0
0.48800124915139226,0.841014822344513,1.0
-0.48423501787095846,-1.4336247136539337,0.0
0.08186601420893697,0.42111449655465727,0.0
0.16634291225301917,0.3562930465598672,0.0
-0.9874683039329611,-2.776006556950344,0.0
-0.4256720055859511,-1.833977143309673,1.0
-0.9073582578970942,-3.5706835273328017,1.0
1.0772470496943078,3.1306904470390546,0.0
2.633414993366409,7.44676121805011,1.0
-0.48494967718643,-1.981560098965599,1.0
2.2677277552239326,6.929953598506342,0.0
-0.09938173859013161,-0.05649877746296715,0.0
0.7743946264336119,1.8260591165843971,1.0
1.054350303417471,2.3516922257074224,1.0
0.49873341542915084,0.802999719132453,1.0
0.004829041313306637,-0.49284995497117723,1.0
-0.32949238537049186,-1.0836548252485212,0.0
1.0465969174381444,2.494641275647092,1.0
0.5760717657676907,1.379600752808015,1.0
0.5543271499397096,1.8077776480085428,0.0
0.7364678202349467,1.3175899030131968,1.0
0.40503616206887405,0.5967382303781843,1.0
0.6333492465340569,2.251451876109796,0.0
0.910905355370959,2.8780602777174265,0.0
-0.827993749843521,-3.523216442812081,1.0
-0.20575701468640445,-0.9978998826611457,1.0
0.6350950029778892,2.074087255828985,0.0
0.5491386476446144,1.1566710023017892,1.0
2.5532478884095617,7.03457376638306,1.0
-0.5358699853251871,-1.994056119034408,0.0
-0.9277595210043521,-2.8326074540906836,0.0
-1.7120276078200982,-5.683380574413999,1.0
-0.6171801513725926,-2.289962390306404,1.0
-1.1573967118129505,-3.089436359425251,0.0
2.0734885199638535,5.338652282331641,1.0
-0.02994564744453934,-0.26494396399327236,0.0
-0.4434334492941836,-1.0414966921293365,0.0
-2.2782878659511634,-6.427863526475548,0.0
-0.5713644645166275,-1.5093525224063449,0.0
-0.16927946776410677,-0.4824155200327773,0.0
-0.4058217585792214,-1.3894622528263387,0.0
0.6517872403931946,1.2155122553399897,1.0
-0.029272084546503208,-0.1073267062062909,0.0
1.3755998167656993,3.4594054029143746,1.0
-0.1031778554371794,-0.11497375701698717,0.0
0.2838883043314036,0.1983515663755408,1.0
0.46388489051444404,1.3965436540378429,0.0
1.5572202451079271,4.210047560925094,1.0
0.2963184093328737,0.9206294359865541,0.0
-1.1871218546190576,-3.2253806852639277,0.0
0.19852472642253283,0.5119477035850993,0.0
0.8876372986858699,2.212834916715308,1.0
0.7670869815252683,1.8498767907894216,1.0
0.42652503414327003,0.802296751135646,1.0
-0.42033848550972414,-1.5456201607509972,0.0
-0.7603595723068094,-1.9136277944065159,0.0
0.48089719420662896,1.4969157438092429,0.0
0.5349255264261239,1.7854039844312548,0.0
1.9588103578890552,5.93888266130701,0.0
-1.1793265598165381,-3.4721079349351944,0.0
-0.3713995523794643,-1.5787042402077474,1.0
-1.7290372183273404,-5.282871614956236,0.0
1.7627046088543041,4.702035508047123,1.0
-1.1551297998053436,-3.461778010976268,0.0
-0.23292702819200442,-1.2234222597732238,1.0
-1.3562788609096443,-3.790769250560417,0.0
0.1253423409578815,0.35078707242199925,0.0
1.3077818099173668,3.3496847177900775,1.0
-0.46458687078950256,-1.876127677169111,1.0
-1.3086716257324837,-3.69649661106319,0.0
1.0098917044950915,2.191006789181276,1.0
-1.478671066642971,-4.134301957399784,0.0
0.4375184378374687,1.3083518229993576,0.0
-0.5752522650422095,-2.277158361164805,1.0
0.739982022592974,2.2250619675177843,0.0
-0.8091732318090004,-2.529498343737589,0.0
1.2893512779260423,3.5506808341037055,1.0
0.08824775649138106,-0.16773227371166308,1.0
1.865308801481625,5.11199628721351,1.0
0.09967011733481285,-0.16286023158545354,0.0
-0.6106552387568966,-1.7013820420388102,0.0
1.3931832180344725,3.3436353236577663,1.0
1.08557745712451,2.660161847662823,1.0
-0.6825504728905977,-1.9440952629854842,0.0
-0.8458206022859923,-3.1264098521331865,1.0
-0.753289400829313,-1.9950929940970792,0.0
-2.5797626297193346,-7.936868171115181,0.0
1.3521491444938265,3.5717974167148707,1.0
-0.5538524191633729,-1.8155001992140143,0.0
-0.8933432659545674,-2.9529043351113575,1.0
0.36694351151580895,0.5895863390820989,1.0
0.7756154506808255,2.3959837794736596,0.0
-0.5936295386013676,-1.9636053395033448,0.0
1.2664290298440952,3.73997379667455,0.0
0.2279271453384598,1.214903176143268,0.0
0.6523890717679381,1.191052584611494,1.0
0.1601468562790765,-0.005734215688739691,1.0
-0.6862071417273259,-2.4087711623189434,0.0
2.6812332574800855,7.303591120787494,1.0
2.0781367269785753,6.0834666335295795,1.0
0.5415442437361765,0.7446136318971257,1.0
1.240953826461953,3.298269193395953,1.0
1.8278840389478885,5.343709713131222,0.0
-0.4195127795623277,-1.1750813092573758,0.0
-1.9176972139821542,-6.384262116748546,1.0
0.6867079555005994,2.216867060477828,0.0
-1.3161699033736318,-4.138245131006453,0.0
0.4170023286385621,1.4182714903871199,0.0
1.6240344852699136,4.255178724106708,1.0
-0.6229722513546179,-1.7451512794867683,0.0
-0.39707689232412385,-1.4514161838552226,1.0
1.7136199323152197,4.636558666202347,1.0
2.447679724705082,6.756144426979466,1.0
-0.5985937027440579,-1.6622339629240817,0.0
1.7396018890940808,4.917939466631175,0.0
1.609038910435816,4.21490942094363,1.0
-0.298681880500447,-1.8055283286730937,1.0
-1.2547237509961118,-4.082942918438601,0.0
0.6050818585858024,1.9876734897594615,0.0
-0.1952669679761851,-1.2676442049989731,1.0
-2.2632214348627184,-6.771034391484365,0.0
1.054332031085766,2.531840828165082,1.0
0.5046413084704677,1.3600012077602859,1.0
0.8867761083003223,2.215101560063019,0.0
-1.6481254970335364,-5.100961890230578,0.0
1.6836248382105183,4.347101891799989,1.0
-2.09875107616177,-7.06623552953249,1.0
0.623952204527158,1.7381081657441881,1.0
1.2104990025481472,3.3265853631660476,0.0
-0.009143595974600328,-0.7338328756082482,1.0
0.4690320368492433,1.4275169092060676,0.0
1.9191794800373128,4.718704205657485,1.0
-0.04866410507003417,-0.5926431426548844,1.0
-0.3495080088800161,-0.8492685876730575,0.0
-0.5381047398319563,-1.6351200718102226,0.0
-0.32717277908036146,-1.752956754836747,1.0
0.517456330992515,1.7111198284819542,0.0
1.96028653826748,5.037925611790918,1.0
-0.35994549623721356,-0.6346756789979346,0.0
1.3465692947881513,3.780185647795015,0.0
2.1456802987130144,5.843051020356366,1.0
1.3246441161350044,3.055381873073773,1.0
1.0075503938786399,3.0319370359590825,0.0
1.4698307749392863,3.581761336648226,1.0
0.24243564387457497,0.6344282320184862,0.0
-0.37897113125231563,-1.5163207479381295,1.0
1.5732267999221818,3.856036369596309,1.0
1.077397423044745,2.6865885321445564,1.0
2.754634833759509,7.765579887857864,1.0
0.38460810505663584,0.8072131788818588,1.0
2.107112752791688,5.5859996257697455,1.0
0.5629689654480997,1.1548615369747428,1.0
0.49506458883192106,1.742933958364509,0.0
-1.9310587606911267,-5.89116852340725,0.0
-0.6025157490408846,-2.6073900411555444,1.0
1.946978812709358,4.976381836502088,1.0
1.9862543061978337,5.301572241416633,1.0
-0.9435417924793084,-3.328931571080001,1.0
0.5539029738161853,1.698415765191184,0.0
1.5267715806866866,4.655508095524467,0.0
-0.4503251009729038,-1.2572569948941594,0.0
0.3406920273484643,0.14407729328586089,1.0
-0.8929044959004844,-2.4764538914973673,0.0
1.1656958010045326,3.489067439978985,0.0
-0.11133262166552835,-0.6370342458328386,1.0
2.0859716926573144,5.774110500464451,1.0
0.9303313079222125,2.738758580351175,0.0
0.20887941980796515,1.1653293337554365,0.0
-0.18512055452756662,-0.7556748521321826,0.0
-1.1438122510026283,-3.6179625279109007,0.0
0.45997272448581866,1.4074348875721383,0.0
-1.2419098806442521,-3.3945770150260026,0.0
-1.2072531685566514,-3.4191020391591125,0.0
1.3762662580647471,3.854584411992253,1.0
1.2543936875761081,3.8019061505560345,0.0
0.9723775565641071,1.9277435730014716,1.0
1.3188579451385964,3.4262062441476626,1.0
2.1137508127641222,6.369160082374964,0.0
-0.5160705582953407,-2.023733187610534,0.0
2.149416643884166,6.508130165178832,0.0
1.1505153921629898,2.9766905520577915,1.0
0.850039591293205,1.8420555534373244,1.0
0.3239659078146021,1.1817926087378303,0.0
-0.010703690224301454,-0.1577308770259811,1.0
0.6177294836764938,1.6909693844607814,0.0
1.3664715368231628,3.5902030621283143,1.0
1.0040492565775618,2.2257689942839614,1.0
-0.30425149431236437,-0.9974598455923231,0.0
-0.3046102677600046,-0.8228873672327511,0.0
-0.5876367280958601,-1.8425323470332922,0.0
0.3906681085766861,1.1487757864688093,0.0
0.025142382850157408,-0.4567237501844624,0.0
0.28530972428303747,0.07218540911619611,1.0
-1.2427695960369265,-3.6557291067776236,0.0
2.0079618412917632,5.572565420931632,1.0
0.6664133223788861,1.5269238397510125,1.0
0.9111726056242339,2.4245729590028136,0.0
-0.6282461514681785,-1.7564691696495933,0.0
-1.4618659994941867,-4.342829107098487,0.0
0.4889625322589179,1.5146974093637733,0.0
-0.8342633431455256,-3.2368463156131613,1.0
-0.06503241664409957,-0.47074373919333035,0.0
-1.008722465731436,-3.509713248564671,1.0
1.0879419049553682,3.1431292443201677,0.0
-0.17458094018043221,-0.5109343172067425,0.0
0.9005969366179621,2.069317043266035,1.0
-0.05814821980899268,-0.23776923290652519,0.0
0.22649317562401627,0.6067978421749676,0.0
1.1536368984381533,2.7653976808109344,1.0
2.1645426936977814,6.574877822593535,0.0
0.692374791649375,1.6678443564021266,1.0
1.6286982487965247,4.280128885388391,1.0
0.25572316048113775,0.6000312725281621,0.0
0.23789716485693663,0.6274008425731443,0.0
0.9709210646736095,2.795339685744923,1.0
1.8872610602385838,4.982159678685392,1.0
0.129417853166693,0.6451506701457111,0.0
1.1649840961257167,2.98579408398403,0.0
0.18803582963709708,0.4573826790886658,0.0
-0.06388079351810319,-0.5749065566830839,0.0
1.9535220239399083,5.047472794924864,1.0
-0.18967865243008564,-0.3125558228233364,0.0
1.0937664206490456,2.956886377819622,1.0
0.660001377767637,1.543932026206946,0.0
-0.5989835819350895,-2.438909162059369,1.0
0.5435488592392352,0.9977236145704687,1.0
0.7121722794854742,2.286958190054976,0.0
-1.0142546856943253,-2.989163948956893,0.0
0.45213022611698406,1.3028486086519389,0.0
-0.000846562514226365,0.20972260584240543,0.0
-0.12865151356524854,-1.066229464178007,1.0
-0.3635285963031524,-0.6072665322151363,0.0
0.03393500074263234,-0.040171156485659484,0.0
1.880784409588397,5.801352629595051,0.0
-1.3536605326165339,-4.227929682017699,0.0
0.6606954304513412,1.5786812955131204,1.0
-1.8471070875338598,-5.655400351301438,0.0
-0.35457624735168425,-1.1918698155034655,0.0
0.8202791503789177,2.2490069547942753,0.0
-1.3745502222852755,-4.041020444701698,0.0
-0.38735062020013267,-1.6411028200682627,0.0
-1.4609616080628958,-4.30737282475572,0.0
0.5110716585173839,1.0518151708952415,1.0
-1.450143615270678,-3.8469630293049213,0.0
-2.378565554238889,-6.890561334844368,0.0
-0.22922830886117618,-1.1584250040889692,1.0
1.0732476009712464,3.4687127111934957,0.0
1.3129671227573452,3.6788432401424753,0.0
-1.3902172262912076,-3.9635339410692256,0.0
0.5903196605979573,1.2547982693501036,0.0
1.4174245388213862,3.7452844155439857,1.0
1.3742345653957901,4.182842610633306,0.0
-0.9198721479102296,-3.5014310897682743,1.0
-0.5271733283405811,-1.9717730837530243,1.0
0.5195266548804958,0.9439830793107669,1.0
-0.8119359266447204,-3.158011680646994,1.0
0.681376824505671,2.097842341704755,0.0
-0.12054517574881987,-1.0330292146480653,1.0
-0.014467913745823357,0.051028446367269054,0.0
1.0170621361929497,2.1021368264535756,1.0
-0.1810153788566654,-0.8062386705039021,0.0
-0.07956097671454387,-0.5973862783546691,1.0
0.17862165644970754,-0.37754716851138054,1.0
-2.2403792317425477,-6.328298559703521,0.0
0.42109366615144794,1.678584818744828,0.0
-0.07341159946018054,-1.1743883357070324,1.0
-0.8203830486443283,-3.0119214086559967,1.0
-0.90632385139942,-3.28903157066175,1.0
0.7445095879132391,1.8138338240941456,1.0
-0.765049175821841,-2.814297740588895,1.0
-0.8930093582205674,-2.448424413582752,0.0
0.23778588972363376,0.41319151433801504,0.0
-0.4238942919638311,-1.6480544836173194,1.0
0.4408049688342584,0.9069919483676758,1.0
1.2366140043806215,3.3184522844078272,1.0
0.6609842219654439,1.9195115038035593,0.0
-0.7535963499037286,-1.9980349372495076,0.0
0.8800461587145405,2.128554280594549,1.0
-1.1738672745113572,-3.2568766505862214,0.0
0.23705161127650123,0.8934852790852943,0.0
-1.8026319897782133,-5.411670131215451,0.0
0.7083175525011612,1.6767274928057105,1.0
0.22437123937330328,0.7073308570049728,0.0
-0.29376139301434645,-0.9928553080636031,0.0
0.502794996831212,1.4703405670575311,0.0
-0.7435913125396212,-2.8412655330293335,1.0
1.5945680133021034,4.20969972438464,1.0
-0.5538444017074607,-1.3810394389436471,0.0
2.1277170702300334,5.729063723570757,1.0
0.511909269418361,1.5600767206123736,0.0
-0.5735355539987191,-1.7463963374389206,0.0
1.4249636708672049,3.9725326763270337,0.0
-1.259969418264179,-3.6615762059276533,0.0
0.2556805183950123,0.8966049520452742,0.0
-1.0230131221490968,-3.066896850808166,0.0
1.7616675312211396,5.071808550288226,1.0
1.2419746275063277,3.7458021549327736,0.0
0.6169976088667886,1.153774772402735,1.0
1.7149240388936313,4.41853699206665,1.0
-0.06814784546315572,-0.42311559179334546,0.0
0.3763208498240706,0.9691438356292952,0.0
-1.1595377765574093,-3.3068874998286937,0.0
-1.5117771266702489,-5.245104294418111,1.0
-0.14520707322225931,-0.31820970195562526,0.0
0.9207954077545168,2.673114821681445,0.0
0.9784557223206645,2.9164809596969015,0.0
2.182531630143399,5.862414994864344,1.0
0.6106589930694069,2.022002590050411,0.0
-0.6222306615183246,-2.585523592150189,1.0
0.3329703818164298,1.1177586731252382,0.0
-1.2675878680539687,-3.7268725461775403,0.0
-2.042050938234835,-5.999684106564353,0.0
1.0149626706744213,2.078488861133097,1.0
-0.6861459133003294,-2.026894507846133,0.0
0.5346345935016217,1.7180972801504755,0.0
-1.3923040631906245,-4.268330098859477,0.0
-1.8114691286151128,-5.304123485593963,0.0
1.0976742651762126,2.905649842672288,0.0
-0.09236731196719065,-0.28959955577699625,0.0
-0.036460520645821615,-0.15159478574298432,0.0
-0.3076903023476356,-0.4682217847845419,0.0
2.015487151529776,5.01870048683383,1.0
0.7711176209942953,1.842684699199096,1.0
1.9662850258645264,5.809044393430819,0.0
1.0175406898880324,3.0386193509968553,0.0
-0.3614907163518517,-1.6045551911823797,1.0
-1.4404323821993485,-3.846656924695295,0.0
-0.6644406079095282,-2.084690172909205,0.0
-1.1173945051240683,-3.0166625831709832,0.0
0.45341526134290855,1.5824291396395378,0.0
-0.5351219412843657,-2.3553948361116035,1.0
-0.24376571648144113,-0.8719735388799505,0.0
0.3044046371971624,0.9435568167301638,0.0
-0.13463710118296052,-0.891599863278375,1.0
0.810598319886043,1.8057267378855277,1.0
-1.2586028137769874,-4.570803519851242,1.0
-1.300036811179959,-3.9589298714028587,0.0
0.6840518690126981,2.39015359026919,0.0
2.620635330271792,7.348727161382958,1.0
-1.671875085397755,-4.740124789104702,0.0
1.381327050966817,3.6134660741231897,1.0
-1.270441886042112,-4.116093283955657,1.0
2.7016279002666446,7.795855667153181,1.0
-0.6136689199242278,-1.9617267843341517,1.0
0.5093138508999551,0.6267215320298981,1.0
-1.648355523058137,-5.224496387187064,0.0
-0.5588648047245944,-1.2066636026756563,0.0
-0.6582628095352443,-1.9298230644865746,0.0
1.5128417882771408,4.181279983070833,1.0
-0.14157260284170073,-1.3353421252654585,1.0
-0.12064371794032583,-1.0732197460142359,1.0
0.5830942648033997,1.4093797844463212,1.0
0.5663924211029578,1.4783017752649932,0.0
2.342963065697814,6.604078453743764,1.0
-1.9141345273458477,-5.356164139574674,0.0
0.05101082864065015,0.19645596133518575,0.0
1.007962331084336,2.7336685630110282,0.0
