t,y,m
4.66361403471454,10.746981003789799,2.0910547010852607
4.551268357876344,9.022093568795313,1.6720583018098323
4.061232189187405,12.446763058424379,1.8589213421707687
2.41719363932008,8.562633290325047,1.9100678774302695
4.012484664860443,6.27719744732512,1.1521097009964898
3.7054941755211814,7.519784623269132,1.4649306117491567
1.804436351172076,4.872849388932476,1.1676107680994177
1.7261695096059768,9.835957281919068,2.023807716490184
2.340935992576698,7.113318103936545,1.2471151824190583
4.897977378575146,11.572553031637472,1.9254467878288122
1.5724181744551622,1.661804434727155,0.7914097064958033
5.2302420830891245,7.946886290980044,1.390896218929833
3.3829979640472376,5.573954324284234,1.1539588569422738
5.639161111327069,9.740714148232696,1.6585501466765713
5.197702886654261,17.056032482621916,2.989566458296936
2.2582572379801715,-2.129776479966692,-0.17672831309207993
3.202468422467285,4.465037459532494,0.9172117103516291
3.646891587725438,9.451811938870707,1.7777547771520592
3.070643785013531,5.527703617024978,1.2529372229561344
2.373897608968179,3.9263549400674247,0.8947571968522628
3.0874386500271913,5.20944314047179,1.1678309652013243
3.9481987844848807,9.309735487308151,1.796600981435237
2.96359613532246,1.6630411127791114,0.2373618662877216
2.439432341144682,-0.07611534608305814,0.43372760057529436
2.7495256816521394,2.8203119499897054,0.9089086083505946
2.4970930435428196,5.561354774977544,1.247269336473877
4.837115538170351,11.403979025335005,1.9243562606974036
5.140238566298518,13.953044040571648,2.567975317854544
3.2164869511459377,6.077862201490156,1.138373157769291
4.050468698039304,9.43954037670708,1.5140020342653304
4.132301137325526,11.028702242959175,1.6982169592537377
3.093842594312751,8.298874972522773,1.7277620506131497
1.9266301923318998,4.149409852362322,0.9503417141756997
3.7950689659999846,10.776889040872103,1.9448157279313354
3.2336482342182546,6.408019715903801,1.1717792013650532
1.6314493294076704,1.489138931659571,0.6550662001188177
1.5596988010703006,1.2605211605441786,0.2824370166685823
3.5391386047918667,6.355976208719812,1.2995986866336777
5.085799706134994,14.291877495499268,2.5810451843358075
1.9049971624007296,6.043550899460569,1.1522450623512763
1.0765329765006224,0.9505007519101705,0.745784909946938
0.6420080092818583,-2.815924273694663,-0.05780926878660114
3.1564414703958334,8.280545409568472,1.5795823886937626
5.084811431175902,8.139872618109068,1.377985514071784
1.4015407184882314,1.5424195649169705,0.5199663604945942
2.696897681424178,2.7784901539242144,0.45993732274731103
2.6449126397448075,4.55245655744491,1.0263583077355827
3.8784066195254012,7.902662658030263,1.5074846759454832
1.4650278707554103,0.32129152028224595,0.09535981449140885
1.5956677408829631,1.3670791824246975,0.7119867300312621
2.5925130209737572,6.39008551865482,1.2669422668203594
2.538054099551912,4.6464123448886285,0.9430855013748345
3.881625076539714,6.014104136447525,1.1913693426374914
2.256691489769107,1.3026039281782733,0.34673697805277026
2.561648068165815,5.733975863666332,1.286309356080475
5.163558567554075,15.466517916033048,2.6162779301252836
2.9281981283119816,5.217382069436224,0.7955407026128944
4.770728209855192,11.59018950020817,2.0695606514153524
4.240128037167267,10.44381461463226,1.9510821355340275
2.970061107458978,8.894065343751967,1.7787073705313423
4.309594539533412,8.319602445780168,1.6121289037315514
4.176161478567379,7.625338325542946,1.2666436019987208
3.9371594673866306,7.401415950189354,1.1886075911236138
4.675893261491205,11.475788917321843,2.004653644177939
4.0616544643608625,10.982829339751728,1.9617095075700226
2.6653278115074897,7.966146526858895,1.7330422020107132
2.728310148727424,4.810730334500762,1.0665690488858597
5.0886790949,11.542422738225813,1.775552983402114
3.396317133857192,5.155238507692024,1.034846979426594
2.1433468130208038,5.3434255850774655,1.5402130090259494
0.6842709494117742,2.5729593286178196,0.8615864268163917
2.783086111205608,4.658659024208007,1.052656036617679
2.305111234934968,4.610007886029831,0.8863052393439577
3.3517500597090732,4.991612408611628,0.8888432925502723
3.2982743722482,7.973614109808966,1.7031708758973414
2.1775132420785095,1.36434241776885,0.40239246288504454
3.5525327962464015,9.871322288657238,1.7054421743920571
2.3016216163285472,9.951398537359843,2.3179570640803404
2.563306113039751,5.195040028314755,1.1025185376695847
2.944353489821862,6.167629260361125,1.2041318812867357
0.6648906120232494,-1.0842825920598418,0.2648463271292053
2.2692097421636,2.1862648738295674,0.5826937743642142
3.899023470278779,9.761663749399128,1.8136372321714584
1.575857523058286,2.6134957789420983,0.8574610564495099
3.27507667156442,4.575399666354095,0.8709850415766215
4.585303370175724,11.324260279691904,1.9073803248141024
4.698412589184836,12.836333920767327,2.3282298919477973
2.9789380157695695,2.2223170758725947,0.30361016023641085
3.024833470448284,8.744394331063265,1.5821137447420952
3.631643515464244,3.858250188817514,0.7031713750562294
4.205187623721746,6.666122015044209,1.1706591270347912
1.946631832140917,7.118325197161476,1.624944870719536
4.362330319194383,7.334534779092801,1.4852126842166062
3.802721717869501,5.012096880135939,1.0137261290156003
3.4147194296682617,3.752159265629447,0.7124524987296961
2.6873668717012276,4.4971591663840345,1.016566586850952
3.173287915946792,9.28649796508177,1.9646951740148393
3.467305356064856,8.335644441383627,1.4229167345238858
4.322937808155383,10.073124026593412,1.6921416191397123
1.509851900015066,0.01764726141226164,0.26600174017660205
0.8815967309249158,0.8592391150214027,0.3717807692520602
2.895491163414606,4.25626149644955,1.0216082697436124
2.6936467623502667,4.161013158181958,0.7387313645697537
3.767540537390577,8.827420962600959,1.6612539095142904
4.133454773124433,8.035822130985832,1.3101988690903652
2.364732179295394,5.0310528263914716,1.0325473852572091
0.7127036402288085,2.101123963563748,0.5880855596685559
4.938937277556589,11.14088178387274,2.0780505639335343
4.113649437612419,12.696638273785034,2.4773063184834885
0.9022498625296898,3.2739458113000444,0.7671079396461522
5.001034854060157,10.783998178867872,1.9974613884392953
2.0814796085278,2.4071005439764126,0.5174090762822328
3.069976604847909,6.200793294577454,1.1413546758504305
3.4230833321057332,8.926031126015776,1.7015893900365144
2.5747456589473057,4.681182155361792,1.2625453371164401
4.251312486533403,6.475525654463937,0.918345203641184
3.7792117803743577,8.311746587108127,1.6106049342351827
1.9376358772545168,2.259149480373809,0.7901125089797173
3.3899754956404835,8.63449628767253,1.69381643392849
1.894060507462377,3.0312600620915364,0.5459740182490889
4.154742174836277,10.13458575061429,1.6012258108198392
3.0412135316768785,9.972316355926072,2.0556433684273188
3.8716742923600656,9.450770624165507,1.652505570303331
3.679764943275381,13.116392679410202,2.6668427231133935
2.673574682960233,2.3826715985591793,0.5418566492998189
3.4331501991668953,7.991527934620836,1.6388566139327527
2.9874640051242363,4.715586002976765,0.8467607690241739
3.028248263937537,5.66076978048918,1.2521246760683453
4.3341202722674135,9.41009389201351,1.7367425799864025
4.373610677069845,8.022443876927902,1.1075207167460372
4.2159247053975974,10.750956094486027,1.6667912070842348
4.300233637952906,8.35879257240833,1.5839960290129618
3.619674180700687,4.10466802102244,0.9030612574808804
2.006628102765689,3.1196185927510878,0.6725025990817763
3.099878573117052,4.248119819137141,0.7988907058835613
2.617744763761079,5.5909723054362255,1.053157686465074
5.0375746628187965,9.091673406769,1.623287470757259
1.466791680910615,-1.3777518052035642,0.22436129397470705
2.8432965871135782,7.355750058475749,1.3692746736913308
1.3199730878307498,2.866322020561756,1.1252505503101085
3.9118222681043155,10.038672048391032,1.8021403970215393
4.192112042168929,11.667171222123093,2.113638509812029
3.320942281635388,7.964472403898442,1.2742065650386478
3.3665099846530855,3.9215511500012057,0.7741999191189345
3.663346984101108,8.847568334407322,1.678370468313459
3.6342549162224134,5.974918771871018,1.2583068197896659
3.9199004393482415,7.743445737752454,1.428680249744858
3.0548887838926726,6.132441338141693,1.3988298834963255
3.5158420609259586,5.343992236652029,0.9062483596502139
2.55186023164764,7.473174036359898,1.4186489552810337
2.5305619765595315,3.3394950776962764,0.5741875491211974
3.103728825877458,4.5010472625462965,0.9178327384546932
3.948388492348563,9.279666634587597,1.3621065785917361
2.5729045244543225,10.473063326448488,2.1052345478361665
1.782649540242203,-1.8077256676914808,-0.14774524948176226
2.494669047291121,7.622915985673192,1.628346180884316
0.7609472184232924,3.457496662276127,0.8956723245926902
2.614001946949693,5.977731545772155,1.2939273904554045
0.5900499853128311,1.5389456852457712,0.6862247516620055
2.6527894103812497,6.855751514025383,1.1456473755370529
5.075045809837991,11.896772523722996,1.8653839845606193
3.6644303697444864,10.689121121677102,2.0393959776096273
3.0031720105780817,6.3232617926098955,1.2803602332011823
1.9492609637625464,2.7804533785540273,0.9314125090690792
3.6960090637205028,5.094070374336581,0.9896645877646104
3.802241075376608,6.25189413122521,1.353244019879373
4.407072555768598,9.950473865098827,1.7693625952512668
3.0506054435415564,3.4330065862620245,0.7078970728414176
2.0969912485006326,1.0185219363843783,0.2594381337462678
2.0200602508265786,0.36990439867238567,0.30069506765004805
4.475690404144234,8.522546376947718,1.4248707849969091
2.2812327655126863,3.272897919593705,0.6086514866978432
2.5706475228798165,6.89031066301536,1.39524700566171
4.199971069826406,8.576614145268131,1.536023797907192
2.572223939399043,3.561773828968693,0.9390573958586705
2.6547857240477373,2.52946906370102,0.5749307627892698
3.4333251452905875,11.270523737641362,2.4116450120824746
1.8809446568055739,7.332532895279154,1.2423635690628232
0.5619529560024746,-0.23158720996346327,0.4843262684167681
2.4301596870449638,7.728032882449213,1.398077850041026
2.729035225306026,6.834189044288524,1.4108111343896779
2.9680795430261946,0.5265897598575744,0.06382478796078694
3.5793796979610972,5.1542017055149865,0.9937110070369838
3.6898634284916434,12.098866312115206,2.0971784836465437
1.13091852137868,4.259506484203091,0.8806828646498912
4.329264286740794,7.677428836005089,1.4223809339629225
3.4326152435725414,2.721537903472217,0.46638246086603985
6.453948463213498,13.319520254010305,2.238348858363713
2.856731858535095,9.180952999427966,1.7977384403608414
2.568147086735767,2.7027828308274104,0.7356907299930309
2.8301526186182344,6.113723549429973,1.2945259718749345
0.05153642313763629,-5.287110265325684,-0.6126826970693562
3.004683121780473,7.436423446958698,1.4798908508077453
1.8521064626141142,-2.4708193035742365,-0.3185607074250483
3.749687092700975,7.593579355870701,1.4391623380223797
3.9439937698293206,10.960098942607583,1.9465097355479555
3.866367941452452,6.334709347717161,1.2601981358506142
1.7934251527429836,7.548500358418505,1.495364867314376
3.307025005042533,9.978993666918738,1.9104712921182454
3.5738666464894955,6.980962578946961,1.1098570409455435
4.487265697579913,8.08652295208313,1.3656881649332393
1.910255517506147,6.600085588119896,1.5146938199633575
4.101633710029304,11.353560573955228,2.2330127188992437
2.5932678309511488,8.940375542330997,1.8481476117092086
4.3105918223241,11.072934333986945,1.9823736049414011
4.077122386464302,4.9720565011732845,0.9152836098045298
2.954719648130209,5.77307560171291,1.0278713331873854
5.316375792104791,12.673958762380325,2.289606510700805
4.96601498783893,11.215801828530486,1.969491607287323
2.3950969794973567,5.144043536675778,0.9935444160970364
3.171062806844736,4.9586734682178895,0.842511544690896
1.4376191747918425,1.3713845252967893,0.481295866876334
1.8127835192225468,2.7528840471588394,0.8707145913634244
3.5758173516958083,8.644956502010533,1.771697996504276
3.067795249706842,6.510066088103335,1.2032277382849916
1.705256454552415,2.8194653771876608,0.6713458774056781
3.3461133704909134,8.803181123902961,1.4126538894426501
1.3907907235042494,-2.9915419767096427,-0.14944464687025705
1.3037981793156925,-1.8001178424049757,0.20248718046473774
1.8259848310445894,0.04772859270836566,0.3427584345497265
4.0086570387626255,13.716555627433213,2.5739749127751574
3.2356939822640314,11.834721315618445,2.1953626189395803
2.9183639967670003,6.269786474734696,1.3108205458632483
1.8367212662908154,1.0662740207071357,0.4676777509560292
4.492048295434122,7.8908688989856755,1.1938381818249841
2.9374309658445954,11.775085368462415,2.095679092798274
4.448613393517343,12.499711579453644,2.044799571508563
3.287471176973693,8.662950182675837,1.8416615998241392
1.0607967359475872,-0.817396462593564,0.14548656577674707
3.500613940703971,7.1086098762993375,1.4159101656658621
3.034315076061422,7.5862551708404,1.595539628640277
3.453943506328436,5.424283839134649,1.0845037783947107
4.020864557990635,10.701096358180898,2.0210662512642164
4.112408531335949,5.605457410904518,0.851620887533896
2.748644618166228,2.825186014707794,0.7599646239711257
3.1167633300450475,6.888774913348041,1.3764932947728448
3.674568798381267,7.172381158495621,1.5753688704231035
4.1773424297501505,5.1072934427535746,0.779626519000586
4.002559150891452,6.539027760917156,1.0596626792944894
4.038015757359235,7.890914325503205,1.5420810461852195
2.075455383461499,6.979124475255154,1.378512264886853
4.967033065351483,9.208443842618516,1.700224866792178
2.0118960063298466,1.626394164148065,0.3971585633935463
3.192915123501163,7.072271871146605,1.363457381066434
3.5888099257439943,9.446049956777347,1.9152481094506888
2.2069036209850257,3.7461535688997243,0.9400189175954132
1.1918880633649729,0.08761759105410483,0.4902945610100444
2.8463377690923455,8.670208972375613,1.677813600181865
1.4357530576883544,3.779351111466366,0.8345418708795386
2.5423051573590505,7.629202425019816,1.4079769478196336
3.3098239994569596,8.328496927648851,1.4759559402201499
1.5193839076234898,3.541865574798991,0.7720412247333963
3.458075590762078,5.421941763048876,1.0899136778882332
2.980510515772936,9.519422720376177,1.9900439298834907
5.819476270912404,15.964184673567457,2.723138877439349
4.680570919926914,10.320791848215709,1.8162506344944032
4.145240540607539,10.305874531576517,1.924300257064497
2.8840931008091553,2.529211516402354,0.4410995876701075
2.0377287194231375,1.3746070958804966,0.4393696006843028
4.384360779751165,6.6928270172045705,1.0748806213821909
3.598411972616721,3.9959014351425215,0.6961066223534689
2.5374272451136557,2.5327246981179186,0.8361341341712827
2.466483996658784,6.826807727719825,1.4393254407981166
1.879947783800965,2.359551786020489,0.4806924678054098
4.152877696191276,9.182106450537674,1.8207984475844905
2.203460379756031,1.6970926318484558,0.39264112357350117
1.9040035420003179,-0.5727984720616728,0.23941208906104106
4.260671116214646,9.065147772146418,1.791643606009636
0.38134364578807034,1.2469242878341902,0.7606850980554695
4.666231796644298,12.856158810640341,2.4299397464069465
4.440261369996089,5.887742071527465,1.007594625460364
1.521542067608068,2.530997671839792,0.8977607735468918
1.593375049646883,2.8086512161174255,0.8257736441925668
2.206608243362193,9.277948133230993,1.9196111264945648
2.924515927392159,5.753175289473321,1.092803230801681
4.081280023976318,6.173180826117846,0.9529691429771586
2.8445845522077544,6.689039191208904,1.2694105958422353
3.912152150809754,10.716540952477441,1.7393698974690794
2.6794284261229273,8.426889570499345,1.6671473269092687
2.858505791523502,3.206886284137586,0.5129100958516551
4.661205994248599,8.125203075693681,1.4337896676999413
2.9346829829280243,4.677185135560798,0.7647235842385961
2.4292299659743213,5.135505321131552,1.2067552494001004
3.148248281531693,5.669680776349259,0.9869733205661076
2.5701489869880647,8.578847632203379,1.8277501968914038
3.2215705362622824,5.924547178906204,1.1058430872433644
2.026422713088695,1.0904210172598865,0.5545291866678491
4.34461401523829,15.179801221516978,2.616197161873795
3.9646437910373282,13.108053137585141,2.1853316780696397
2.8190733177548206,11.750485482870626,2.3556359793918085
2.26242029592853,5.3821567580754,1.1279055279186603
4.038293206161479,7.671086205863621,1.451391840924979
3.957242090840822,12.88647673464165,2.1022446385774107
1.0964791707756498,-2.680955865308203,-0.08061424963312491
2.524630031476769,7.475645709300536,1.2592734424041219
1.2265967267945839,-3.56733915211961,-0.4683516330875011
2.129708404565938,3.9305332763755993,0.8790725145878127
2.660794102121877,3.6655824998253834,0.7910013522186732
1.8592264643106549,-2.5297812265155084,-0.222419097376083
4.955096989700923,8.8041229728072,1.3520474832189682
1.2019902759162981,-0.0411487455057607,0.11255637350624498
3.3353965021984537,4.198927512923813,0.870864998310253
4.472003059920099,6.859017456542705,1.3129500164090582
2.8676053816557427,1.4545403628763225,0.5725824006300738
3.131274297079612,5.09044047878718,1.1133949661032045
2.793291611905942,3.0672814103874937,0.7391230567540661
1.169054914681671,1.8152506310273688,0.5981728954349503
2.17502641074818,3.823481714422799,1.0630009689382034
3.02815931045415,4.533933647894019,0.8132288533314025
0.23127371073342373,-5.482947768224587,-0.4075227080087923
2.956426158976194,5.109599538705426,0.98034637708253
1.1842141306701532,5.286116173140119,1.2492659194034386
3.5316057379839574,10.149091228908448,1.81484630808624
3.6612400808556202,10.66224088552053,2.067643233027611
1.2974588529870816,4.163480488455192,1.099282583003761
1.486925741292572,0.18234176328255203,0.3722396057639242
2.395928402691912,2.643475364831873,0.6827355032942701
2.806347657315049,6.061271354676006,1.17996508265831
2.245547983016068,3.094094109681813,0.6303737228171412
2.9854183024588856,4.811995709544377,0.836930946745035
3.1594408072103777,5.358234295318501,1.0424166336861804
0.6283147008564829,3.056990235728427,0.8609538285294562
3.5493187526088033,8.189237897049736,1.661888260039822
3.6824570039686972,10.821492798105217,1.9658184723045085
0.3827287209244168,1.5425808251584738,0.7169407497935114
2.7258426980099086,3.721212560663719,0.8777897617285922
3.1745443730590117,10.266087253784702,2.028177066188048
5.7811395610781,18.264358007725992,3.1707709133739295
3.1991615123285513,5.806911276530362,1.2083844291751458
2.6131523017944107,9.526655175939133,1.8651794992334894
1.5956806516500923,2.4034013242450154,0.6116100307985601
1.3459609626898665,-3.734659148344211,-0.5866664804065465
4.224816101066778,8.232364159199626,1.6744367483960128
4.511203933791837,10.699136572062828,1.8881481167840546
3.1444343860718265,9.042849016891664,1.7580080084061898
2.665243036559972,3.2623089904140645,0.6257097645605085
1.889156537771348,5.830733828424017,1.303648431346046
2.605056380054542,2.1077540787154088,0.6852203286529148
2.25473559458192,7.010380523156418,1.7261263016403903
2.071027624347939,10.153142234981711,2.082086047427972
1.5603338721022622,1.490143281391561,0.2878164799624238
4.734442183457561,9.353061800254903,1.5480733906114759
1.568429663049478,-0.9317376065428467,0.08447550339517762
0.6573735305739359,-0.053555167702803164,0.4071622446320737
3.785408740932328,5.72623781634701,0.9267937550082517
2.885440129443743,11.426993466265518,2.0673005645307203
2.830213569571918,4.44673912351791,0.7722243342231987
3.3473134169700267,4.547296795261821,0.8970142272709516
2.931928083925584,1.1116168238809851,0.32966038180309964
4.303106910577469,10.624875690033114,2.053270313583508
1.3538916436988384,-0.05716130759668771,0.20944423993954048
3.7839409100878325,7.700320358078023,1.6571701203370306
5.018879263436395,11.474271900955625,2.0580937581231407
0.6181293166376985,1.2433244521911637,0.7030998762237002
1.7780539262986013,3.1491622248133684,0.8331388741014926
4.360053318892695,7.766691023943211,1.3243636763762028
2.3596775868037194,4.301333679794464,1.0334025764731776
3.9591082146002847,12.104366643130206,2.139778224554253
2.8521135269872713,3.692272949714495,0.7641080250185084
2.7852047555669754,13.139341345762762,2.604500164710627
3.3388882593956706,5.5113360369414774,0.9803369456892146
2.674195561946373,9.288776315314374,1.875646498699206
2.9103519847850654,7.020458295544094,1.1606532222513584
3.4922454153025972,7.956742966539144,1.536837029307339
0.7507264456938982,-5.933244259690546,-0.8709957060708224
3.209781884967615,4.382737697007617,0.873224710945238
5.71109038012884,13.76604122020097,2.255307278011001
0.44448184424139103,-2.3439858185251463,-0.06371061256375965
2.5349064947976743,11.74252014545724,2.526419615518253
3.1877557284111706,6.804817784699854,1.2579503945246695
4.153675159030351,10.354658237525552,1.7423360934331051
2.590428216902966,-0.016024836198075043,0.15719991630565266
3.621328344199051,6.76878135342351,1.4853516884678613
2.2488186977504583,0.1320111066300862,0.19267085748878976
3.9697747478200447,8.837761930947483,1.5765736288636445
2.4321285599727007,4.638690490692704,0.992990420583422
2.8584529733749795,4.98768454248396,1.0760241398865646
5.49068119574675,15.433035751138029,2.4107293312999407
3.6247481396654226,10.809824816784607,1.7975664285126796
5.54275493625564,14.30839973484563,2.6024194655338286
2.2637471717393334,4.4083195432313,1.157950436084213
2.4153109563374633,4.765620117364068,0.9964010147590292
2.094690151456069,7.807188207746295,1.4592113655361254
3.4064214827120924,8.14715257073249,1.5846525146692485
3.0998235553468905,8.621205592901298,1.5268881659033586
3.0868862975682547,11.413504194350242,2.2796454829563393
5.36046377451364,11.564420509307453,1.9750294367081629
2.244977250398351,3.9299825411650926,0.8815675432014989
2.136175489623472,7.929737499699109,1.9926609665251287
3.913945944473029,9.083285713276226,1.702313380565995
2.464950007276111,5.240462150918071,1.0750553470392936
2.892636517283358,6.2281636283816155,1.1768080099632234
3.0725842653144433,8.289710702824467,1.4387754070401328
3.412847422599175,6.076521785997818,1.119497959899167
4.505645195785421,9.023933027353143,1.7232203480624284
3.4779446271183776,4.69288281810314,0.9371624829063984
3.2342475376087867,2.874924677405883,0.6971189711824272
2.8866937544300635,6.720706872372122,1.209108467442255
2.379925648086958,4.333260390833574,0.922073228813881
2.916652241365478,8.060523090768706,1.7124097212676235
2.8275985223892426,7.57873386626443,1.6118435938655746
3.262499832395644,9.785007812740194,1.6740969838107616
2.820446995741144,3.4079537039588024,0.6644755301140068
4.228418463872108,7.03169416287961,1.1239457821685759
4.69389610557345,11.654591336442813,2.2841488973674826
3.031142785862114,2.883049711761905,0.5994361136919756
5.263380805067572,15.043428319590445,2.6654688805153577
1.7232012209574805,1.7000314596903157,0.5898431139760506
3.6244690558096346,8.63737269851497,1.54570575744827
3.916403304215226,8.975857799884006,1.7877718836627539
2.479735656684271,8.18751467398669,1.6640310965937355
1.6399988245434158,1.6369691927880003,0.5877008303509821
3.503548155772702,9.393101370076607,1.6473954667746535
1.8459841844831393,2.5288888787364505,0.6911867930272128
2.7014763296006916,0.24751355667637542,0.24789847997477954
4.305784917230259,9.06480323127909,1.7158738622142715
3.0367645156923713,5.493327353913457,0.8149169023193555
3.1364449413320328,2.9330891987761953,0.310902179090924
2.7048629928871,6.150070932674061,1.109240373227443
0.9634027632845055,0.14466192084343432,0.7553885550610511
2.880843897952373,9.580293929624723,1.7220291104971377
4.947060999339804,12.681949644960447,1.9811786992117881
2.007593980649797,2.4092775538651825,0.6171272632392085
2.159947475256796,4.631700461635035,1.135619126450113
4.536182007680674,13.765474901154104,2.46775699342305
2.788371755626816,6.739864142882436,1.2143514930140533
2.19967629476428,2.675917673641914,0.7061733766663945
0.5090078792353006,-2.810900127518055,-0.07117732451659053
1.8744143511785682,4.527213319279528,1.1420099471048113
3.1860474248086326,8.782709197594716,1.762897389035979
3.991895154139376,9.37251430239482,1.5320714843894494
2.386137698521068,5.349121155228939,1.1433654190464522
3.2153711549489303,6.071962473332409,1.197129142692796
4.400181429459702,11.124605838751357,2.1267868269961694
1.37958160404796,3.386613218936319,0.7894533470162657
1.930921675226366,0.13790012720669764,0.3452898237856672
3.069444865508726,6.984526417887625,1.3342267879209337
2.459015333047133,6.292192720476785,1.4486087657401576
3.1955781163297186,3.9408805275194423,0.7332557935808216
3.802474245439699,6.574739879457319,1.278460514520286
3.358140191292981,8.387321475395611,1.7149577698684453
4.104713656567655,5.637102983890377,0.8839880517732563
3.7788733977935767,11.865449852171086,2.304017277461729
3.88603000998592,6.633111318481843,1.1042716940314175
0.8994345218021312,1.1098865201811967,0.6209821687021981
2.0612038640532298,3.612173397043657,0.8590454716609273
2.5756958929450224,6.481740685487675,1.2545945603376374
3.0303128476199865,5.790484018324496,1.2774147796247532
0.4521726135420566,-4.227250044036743,-0.28702314977947796
2.433941301611937,3.0814917345782646,0.5919911549865673
2.1061561718695514,2.3940601909355506,0.7723340096471634
2.4191893998273484,2.497803163422546,0.6379470105685339
2.502448262106654,2.7469165409441363,0.4592054245563105
3.7318558989747257,10.328657402599573,1.8939075114268653
2.5208917404600983,6.394469140869987,1.3962164065038376
3.262079409288595,9.128032008958131,1.6315905620971065
1.522972361057615,1.8671996189243967,0.7647288536695933
1.6906986890150137,5.670619419269929,1.4321730994483641
-0.9000698729943815,-8.337039774806165,-0.9598491173201886
2.1505760830452,2.327470399589931,0.43936656543116603
2.5358431024788057,1.7227832823941853,0.7423201774326462
4.069381424663038,6.693382354609228,1.1063479563835334
0.6984328538233822,2.2449475482021444,0.842504303802021
1.954923873704685,4.8885809570694505,1.240362250134502
1.0200645831528674,1.6628548739383542,0.6170583232598437
4.726703355941197,10.081232182616692,1.649458163113388
3.735438039377052,10.565857990555322,2.146821385737888
3.459738194330898,9.208990768974799,1.6134417358349349
1.774232657999787,3.26110310584182,0.8300080814141029
1.5741506204946074,-1.321542918145706,-0.3322474550805732
2.696433946705772,1.928816073314218,0.3312373018877238
